RptDt,GEOID,GEOName,POS_CUM_CP,POS_NEW_CP,POS_7DAYAVG_CP,DTH_CUM_CP,DTH_NEW_CP,DTH_7DAYAVG_CP,DTH_OVER_30DAYS_CP,DTH_CP_Daily,TESTS_POS_CONF,TESTS_POS_CONF_NEW,TESTS_POS_CONF_7DAYAVG,PercentNAATPos,NEG_7DAYAVG,TESTS_CUM,TESTS_NEW,TESTS_7DAYAVG,POS_CUM_CONF,POS_NEW_CONF,POS_7DAYAVG_CONF,POS_CUM_PROB,POS_NEW_PROB,POS_7DAYAVG_PROB,DTH_CUM_CONF,DTH_NEW_CONF,DTH_7DAYAVG_CONF,DTH_CONF_Daily,DTH_CUM_PROB,DTH_NEW_PROB,DTH_7DAYAVG_PROB,DTH_PROB_Daily,POS_MALE_CP,POS_FEM_CP,POS_OTH_CP,POS_0_9_CP,POS_10_19_CP,POS_20_29_CP,POS_30_39_CP,POS_40_49_CP,POS_50_59_CP,POS_60_69_CP,POS_70_79_CP,POS_80_89_CP,POS_90_CP,DTHS_FEM_CP,DTHS_MALE_CP,DTHS_OTH_CP,DTHS_0_9_CP,DTHS_10_19_CP,DTHS_20_29_CP,DTHS_30_39_CP,DTHS_40_49_CP,DTHS_50_59_CP,DTHS_60_69_CP,DTHS_70_79_CP,DTHS_80_89_CP,DTHS_90_CP,POS_AIAN_CP,POS_ASN_CP,POS_BLK_CP,POS_WHT_CP,POS_MLTOTH_CP,POS_UNK_CP,POS_E_HSP_CP,POS_E_NHSP_CP,POS_E_UNK_CP,DTH_AIAN_CP,DTH_ASN_CP,DTH_BLK_CP,DTH_WHT_CP,DTH_MLTOTH_CP,DTH_UNK_CP,DTH_E_HSP_CP,DTH_E_NHSP_CP,DTH_E_UNK_CP,POS_HC_Y_CP,POS_HC_N_CP,POS_HC_UNK_CP,HOSP_YES_CP,HOSP_NO_CP,HOSP_UNK_CP,Date,POP,POP_MOE,OBJECTID,GEO,ShapeSTArea,ShapeSTLength
2022/04/19 19:00:00+00,54024,54024,1241,1,1,10,0,0,0,0,,,,,1.43,10046,1,6.29,1185,1,1,56,0,0,9,0,0,0,1,0,0,0,604,625,12,91,185,147,172,170,172,158,76,54,16,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,7,1143,24,57,10,1103,128,-999,-999,-999,10,-999,-999,-999,10,-999,46,491,704,46,711,484,2022/04/18 06:00:00+00,4748,295,887,ZCTA,459565836.414062,182574.428619822
2022/04/19 19:00:00+00,54025,54025,2124,3,1.29,8,0,0,0,0,,,,,2.71,14460,0,10.14,1817,1,0.71,307,2,0.57,8,0,0,0,0,0,0,0,1012,1111,1,187,319,309,378,388,299,167,54,18,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,23,12,1935,54,86,50,1894,180,-999,-999,-999,7,-999,-999,-999,7,-999,62,860,1202,64,1416,644,2022/04/18 06:00:00+00,7274,380,888,ZCTA,261024058.023438,117405.964188601
2022/04/19 19:00:00+00,54026,54026,531,0,0.14,1,0,0,0,0,,,,,0.57,3736,0,1.86,492,0,0.14,39,0,0,1,0,0,0,0,0,0,0,244,285,2,43,88,61,84,87,81,54,25,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,489,12,24,6,461,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,204,314,11,315,205,2022/04/18 06:00:00+00,2018,235,889,ZCTA,155601860.0625,88546.2901939221
2022/04/19 19:00:00+00,54027,54027,245,0,0.29,2,0,0,0,0,,,,,0.14,2499,0,1.29,208,0,0.29,37,0,0,1,0,0,0,1,0,0,0,135,110,0,19,38,27,48,36,38,25,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,233,-999,5,5,228,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,123,108,12,164,69,2022/04/18 06:00:00+00,1045,124,890,ZCTA,154456861.460938,92654.2882670461
2022/04/19 19:00:00+00,54028,54028,712,0,0.14,6,0,0,0,0,,,,,1.43,6849,1,3,615,0,0.14,97,0,0,3,0,0,0,3,0,0,0,325,387,0,36,104,121,103,110,102,61,36,26,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,9,657,17,22,9,656,47,-999,-999,-999,6,-999,-999,-999,6,-999,33,310,369,32,503,177,2022/04/18 06:00:00+00,2448,228,891,ZCTA,214401784.046875,107274.400524086
2022/04/19 19:00:00+00,54082,54082,399,0,0.29,1,0,0,0,0,,,,,0.43,3192,0,2.29,349,0,0.14,50,0,0.14,1,0,0,0,0,0,0,0,192,207,0,35,56,40,60,83,78,34,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,356,9,27,9,340,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,158,228,11,228,160,2022/04/18 06:00:00+00,1655,343,892,ZCTA,73383300.796875,53448.8488392054
2022/04/19 19:00:00+00,54101,54101,860,0,0.43,3,0,0,0,0,,,,,1,5685,0,2.71,679,0,0.43,181,0,0,2,0,0,0,1,0,0,0,407,449,4,89,98,87,126,123,171,114,34,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,819,13,18,10,811,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,44,531,285,29,750,81,2022/04/18 06:00:00+00,2723,208,893,ZCTA,272654478.339844,107945.001200673
2022/04/19 19:00:00+00,54102,54102,184,0,0,3,0,0,0,0,,,,,0,1362,0,0.14,141,0,0,43,0,0,1,0,0,0,2,0,0,0,88,96,0,11,17,14,19,20,38,33,21,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,178,-999,-999,-999,177,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,149,17,102,65,2022/04/18 06:00:00+00,774,74,894,ZCTA,527687974.746094,187395.609596566
2022/04/19 19:00:00+00,54465,54465,125,0,0,4,0,0,0,0,,,,,0.29,1075,0,1.29,112,0,0,13,0,0,4,0,0,0,0,0,0,0,65,60,0,-999,9,9,-999,15,23,34,24,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,116,5,-999,-999,76,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,76,44,12,87,26,2022/04/18 06:00:00+00,495,63,895,ZCTA,168551201.382812,102807.329067704
2022/04/19 19:00:00+00,54466,54466,679,1,0.43,9,0,0,0,0,,,,,0.86,5626,1,5.14,660,1,0.43,19,0,0,9,0,0,0,0,0,0,0,342,337,0,70,112,70,87,96,98,80,38,20,8,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,568,5,101,13,609,57,-999,-999,-999,7,-999,-999,-999,6,-999,46,339,294,30,430,219,2022/04/18 06:00:00+00,2761,131,896,ZCTA,1568944566.50781,274827.384970596
2022/04/19 19:00:00+00,54467,54467,4109,2,2.14,32,0,0,0,0,,,,,6,29019,4,24,3420,0,1.43,689,2,0.71,31,0,0,0,1,0,0,0,1902,2201,6,368,545,792,703,551,513,323,177,94,37,14,18,-999,-999,-999,-999,-999,-999,-999,5,7,9,5,17,217,62,3535,122,156,292,3254,563,-999,-999,-999,29,-999,-999,-999,25,-999,185,2171,1753,133,1958,2018,2022/04/18 06:00:00+00,14100,249,897,ZCTA,355626364.648438,129317.350859723
2022/04/19 19:00:00+00,54469,54469,508,0,0.29,8,0,0,0,0,,,,,0.57,4962,1,3.43,470,0,0.29,38,0,0,7,0,0,0,1,0,0,0,239,267,2,61,94,65,70,53,63,48,30,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,11,438,17,27,15,372,121,-999,-999,-999,8,-999,-999,-999,8,-999,15,292,201,17,342,149,2022/04/18 06:00:00+00,1717,160,898,ZCTA,14799734.5117188,20791.8495665155
2022/04/19 19:00:00+00,54470,54470,554,0,0.43,15,0,0,0,0,,,,,0.57,3518,0,1.14,504,0,0.29,50,0,0.14,13,0,0,0,2,0,0,0,243,310,1,41,63,73,66,78,67,77,52,25,12,8,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,522,12,15,5,483,66,-999,-999,-999,14,-999,-999,-999,15,-999,34,311,209,44,329,181,2022/04/18 06:00:00+00,2042,158,899,ZCTA,558839341.464844,135201.619531097
2022/04/19 19:00:00+00,54471,54471,591,0,0,3,0,0,0,0,,,,,0.71,3854,0,2.29,548,0,0,43,0,0,3,0,0,0,0,0,0,0,285,306,0,49,86,72,85,91,111,62,29,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,8,5,519,14,37,10,383,198,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,149,428,24,567,0,2022/04/18 06:00:00+00,1780,158,900,ZCTA,240285784.929688,88501.7112014575
2022/04/19 19:00:00+00,54745,54745,510,0,0.14,10,0,0,0,0,,,,,0.86,3790,1,1.86,490,0,0.14,20,0,0,10,0,0,0,0,0,0,0,229,281,0,20,61,43,59,75,77,79,78,17,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,407,8,89,9,442,59,-999,-999,-999,9,-999,-999,-999,9,-999,30,266,214,41,317,152,2022/04/18 06:00:00+00,1968,140,901,ZCTA,725302017.125,204943.003578165
2022/04/19 19:00:00+00,54746,54746,170,0,0,0,0,0,0,0,,,,,0,1369,0,0.43,155,0,0,15,0,0,0,0,0,0,0,0,0,0,83,87,0,12,22,27,25,29,22,23,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,154,-999,12,5,148,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,42,123,5,136,29,2022/04/18 06:00:00+00,726,100,902,ZCTA,224171802.058594,92186.6937541606
2022/04/19 19:00:00+00,54747,54747,704,0,0.14,3,0,0,0,0,,,,,0.71,6739,0,2,671,0,0.14,33,0,0,3,0,0,0,0,0,0,0,342,362,0,77,87,120,134,104,75,75,15,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,12,629,35,22,165,512,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,325,348,22,408,274,2022/04/18 06:00:00+00,2513,161,903,ZCTA,573292396.375,191741.159999576
2022/04/19 19:00:00+00,54748,54748,323,0,0.14,0,0,0,0,0,,,,,0.43,2384,1,0.71,302,0,0.14,21,0,0,0,0,0,0,0,0,0,0,148,175,0,18,47,42,55,44,53,38,19,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,297,5,14,-999,300,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,184,112,10,234,79,2022/04/18 06:00:00+00,1021,191,904,ZCTA,222779466.964844,99480.7136138703
2022/04/19 19:00:00+00,54749,54749,348,0,0,3,0,0,0,0,,,,,0.14,2518,0,1.14,311,0,0,37,0,0,3,0,0,0,0,0,0,0,171,177,0,39,42,54,62,35,53,37,21,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,319,6,12,5,307,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,173,162,12,234,102,2022/04/18 06:00:00+00,1380,158,905,ZCTA,199326181.964844,102064.371067439
2022/04/19 19:00:00+00,54750,54750,258,0,0.14,2,0,0,0,0,,,,,0.14,2365,1,1,235,0,0.14,23,0,0,2,0,0,0,0,0,0,0,122,135,1,20,44,32,36,32,40,31,16,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,247,-999,5,5,236,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,121,126,10,181,67,2022/04/18 06:00:00+00,1003,110,906,ZCTA,346737061.589844,112441.205510756
2022/04/19 19:00:00+00,54751,54751,7755,6,2.29,41,0,0,0,0,,,,,10.57,59669,21,33.57,6359,4,1.86,1396,2,0.43,40,0,0,0,1,0,0,0,3846,3889,20,670,1355,2125,1127,796,704,534,293,105,42,20,21,-999,-999,-999,-999,-999,-999,-999,-999,13,11,8,23,416,114,6743,246,213,181,7156,418,-999,-999,-999,36,-999,-999,-999,39,-999,300,3922,3533,194,4206,3355,2022/04/18 06:00:00+00,26011,370,907,ZCTA,1198417579.62109,260419.338470372
2022/04/19 19:00:00+00,53227,53227,6445,1,2.57,68,0,0,0,0,,,,,9.86,56073,7,33.86,5706,1,2.43,739,0,0.14,67,0,0,0,1,0,0,0,2936,3494,15,426,616,1271,1250,868,854,635,269,154,101,32,36,-999,-999,-999,-999,-999,-999,-999,11,15,21,17,53,203,534,5156,373,126,1048,5166,231,-999,-999,-999,63,-999,-999,6,61,-999,296,2678,3471,372,3006,3067,2022/04/18 06:00:00+00,23609,692,908,ZCTA,24715288.8828125,22172.9634704464
2022/04/19 19:00:00+00,53228,53228,4212,3,3,57,0,0,0,0,,,,,6,39865,11,28.71,3767,3,2.86,445,0,0.14,56,0,0,0,1,0,0,0,1965,2238,9,281,447,763,712,572,489,494,215,158,80,34,23,-999,-999,-999,-999,-999,-999,-999,-999,14,18,22,42,156,268,3447,215,84,595,3460,157,-999,-999,-999,57,-999,-999,-999,52,-999,168,1157,2887,258,1957,1997,2022/04/18 06:00:00+00,14703,539,909,ZCTA,25281383.9257812,22715.5342618826
2022/04/19 19:00:00+00,53233,53233,4626,0,3,10,0,0,0,0,,,,,27.43,72165,16,66.71,4377,0,2.57,249,0,0.43,9,0,0,0,1,0,0,0,2763,1743,120,133,620,2366,700,366,223,147,48,17,5,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,154,1970,1986,252,243,553,3554,519,-999,-999,5,-999,-999,-999,-999,6,-999,57,926,3643,163,1912,2551,2022/04/18 06:00:00+00,15143,707,910,ZCTA,8191323.10546875,13589.3751134974
2022/04/19 19:00:00+00,53235,53235,2391,1,0.71,25,0,0,0,0,,,,,3.86,23487,6,17.43,2148,1,0.71,243,0,0,25,0,0,0,0,0,0,0,1155,1223,13,143,209,445,444,390,297,270,117,57,19,13,12,-999,-999,-999,-999,-999,-999,-999,7,5,7,5,21,59,101,1885,220,105,422,1719,250,-999,-999,-999,23,-999,-999,-999,24,-999,105,868,1418,136,2130,125,2022/04/18 06:00:00+00,9519,65,911,ZCTA,12297771.8515625,21863.5263716378
2022/04/19 19:00:00+00,53295,53295,212,0,0.29,6,0,0,0,0,,,,,0.86,2139,0,9,210,0,0.29,2,0,0,6,0,0,0,0,0,0,0,92,118,2,-999,-999,22,64,36,29,22,24,5,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,110,44,32,14,125,73,-999,-999,-999,6,-999,-999,-999,6,-999,10,9,193,7,15,190,2022/04/18 06:00:00+00,173,145,912,ZCTA,1134505.52734375,4426.56843737449
2022/04/19 19:00:00+00,53402,53402,9267,2,5.71,106,0,0,0,0,,,,,14.57,78986,6,54.57,7400,2,4.29,1867,0,1.43,101,0,0,0,5,0,0,0,4250,4996,21,679,1215,1521,1583,1393,1300,902,391,198,80,52,54,-999,-999,-999,-999,-999,-999,14,17,23,29,17,35,122,1205,7041,436,428,1602,7041,624,-999,-999,16,86,-999,-999,12,91,-999,363,3738,5166,431,7227,1609,2022/04/18 06:00:00+00,33554,934,913,ZCTA,99351162.5546875,61420.9816794354
2022/04/19 19:00:00+00,53403,53403,7717,2,1.57,91,0,0,0,0,,,,,9.43,61713,4,36.29,6314,1,1,1403,1,0.57,88,0,0,0,3,0,0,0,3633,4075,9,558,1006,1412,1455,1181,987,717,276,96,29,41,50,-999,-999,-999,-999,-999,5,15,33,18,12,6,34,53,2220,4556,501,353,2094,5254,369,-999,-999,31,58,-999,-999,19,71,-999,311,3206,4200,422,5193,2102,2022/04/18 06:00:00+00,26339,1147,914,ZCTA,46109036.25,79728.3706588121
2022/04/19 19:00:00+00,53404,53404,4878,2,0.86,71,0,0,0,0,,,,,5.86,35248,9,23.71,4023,1,0.57,855,1,0.29,67,0,0,0,4,0,0,0,2283,2588,7,457,666,1118,817,677,504,339,183,76,40,41,30,-999,-999,-999,-999,-999,-999,12,11,17,12,17,25,39,1363,2875,379,197,1712,2881,285,-999,-999,14,55,-999,-999,15,54,-999,211,2023,2644,268,3287,1323,2022/04/18 06:00:00+00,14996,1036,915,ZCTA,22214923.3476562,31165.6568175637
2022/04/19 19:00:00+00,53405,53405,7494,1,2.14,77,0,0,0,0,,,,,15,58250,11,43,6022,1,2,1472,0,0.14,72,0,0,0,5,0,0,0,3348,4136,10,589,1011,1361,1381,1081,963,689,287,108,24,46,31,-999,-999,-999,-999,-999,-999,9,17,24,17,-999,31,71,1313,5337,430,312,1691,5419,384,-999,-999,13,61,-999,-999,8,67,-999,315,3453,3726,343,5233,1918,2022/04/18 06:00:00+00,25441,1190,916,ZCTA,31828516.6132812,44392.0036114385
2022/04/19 19:00:00+00,53406,53406,7395,2,3.57,109,0,0,0,0,,,,,11.43,64800,8,44.29,5742,1,2,1653,1,1.57,102,0,0,0,7,0,0,0,3299,4079,17,539,810,1137,1199,1041,1067,816,456,238,90,50,59,-999,-999,-999,-999,-999,-999,8,15,29,37,15,35,150,1016,5438,340,416,899,5971,525,-999,-999,16,92,-999,-999,9,98,-999,263,2566,4566,393,6347,655,2022/04/18 06:00:00+00,26160,942,917,ZCTA,79959089.8242188,58902.028004154
2022/04/19 19:00:00+00,53501,53501,11,0,0,1,0,0,0,0,,,,,0,99,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,7,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,2,6,3,2022/04/18 06:00:00+00,191,243,918,ZCTA,311917.0234375,6275.41595110961
2022/04/19 19:00:00+00,53502,53502,538,0,0,2,0,0,0,0,,,,,1.29,5661,1,4.57,508,0,0,30,0,0,1,0,0,0,1,0,0,0,254,283,1,63,68,74,89,73,84,55,24,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,514,17,5,14,495,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,44,299,195,29,396,113,2022/04/18 06:00:00+00,2515,183,919,ZCTA,246513583.3125,83362.045096147
2022/04/19 19:00:00+00,53503,53503,330,0,0,0,0,0,0,0,,,,,0.29,5091,0,3.14,310,0,0,20,0,0,0,0,0,0,0,0,0,0,171,159,0,21,46,60,63,56,37,37,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,308,11,8,5,287,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,153,165,13,211,106,2022/04/18 06:00:00+00,1963,128,920,ZCTA,282285052.753906,112516.984760534
2022/04/19 19:00:00+00,53504,53504,436,0,0.14,5,0,0,0,0,,,,,0.29,4082,0,3.14,406,0,0.14,30,0,0,5,0,0,0,0,0,0,0,208,227,1,39,60,60,81,47,65,41,30,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,421,6,5,12,396,28,-999,-999,-999,5,-999,-999,-999,5,-999,16,139,281,27,320,89,2022/04/18 06:00:00+00,2039,158,921,ZCTA,441632659.847656,193815.915229318
2022/04/19 19:00:00+00,53505,53505,69,0,0,2,0,0,0,0,,,,,0.14,494,0,0.29,59,0,0,10,0,0,2,0,0,0,0,0,0,0,39,28,2,6,8,12,11,9,12,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,66,-999,-999,-999,62,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,58,3,43,23,2022/04/18 06:00:00+00,357,66,922,ZCTA,88244193.0078125,58452.5726581083
2022/04/19 19:00:00+00,53506,53506,193,0,0,1,0,0,0,0,,,,,0.43,2289,4,2.43,189,0,0,4,0,0,1,0,0,0,0,0,0,0,93,100,0,15,28,29,25,29,31,25,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,175,-999,11,5,167,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,88,97,9,135,49,2022/04/18 06:00:00+00,1043,130,923,ZCTA,317234439.742188,111064.424843492
2022/04/19 19:00:00+00,53507,53507,489,0,0.71,0,0,0,0,0,,,,,1.29,5125,0,4.14,473,0,0.71,16,0,0,0,0,0,0,0,0,0,0,238,250,1,48,90,61,89,78,61,39,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,475,-999,7,8,436,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,211,258,6,299,184,2022/04/18 06:00:00+00,2149,161,924,ZCTA,305057363.289062,121910.859301299
2022/04/19 19:00:00+00,53508,53508,1135,0,1,5,0,0,0,0,,,,,2,14110,0,10.43,1056,0,1,79,0,0,5,0,0,0,0,0,0,0,555,571,9,139,166,144,200,179,151,98,37,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,10,1046,42,22,68,1000,67,-999,-999,-999,5,-999,-999,-999,5,-999,34,471,630,37,678,420,2022/04/18 06:00:00+00,5733,287,925,ZCTA,336935602.964844,152374.614020379
2022/04/19 19:00:00+00,53510,53510,321,0,0.43,0,0,0,0,0,,,,,0.29,2673,1,2.14,273,0,0,48,0,0.43,0,0,0,0,0,0,0,0,133,187,1,28,37,64,49,46,31,42,14,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,294,19,6,32,264,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,104,204,16,191,114,2022/04/18 06:00:00+00,1482,129,926,ZCTA,202378563.960938,109831.810481218
2022/04/19 19:00:00+00,53511,53511,13935,4,6.43,137,0,0,0,0,,,,,24.43,120651,21,99,11893,3,5.57,2042,1,0.86,129,0,0,0,8,0,0,0,6003,7128,804,1364,2190,2415,2159,1930,1829,1152,541,257,92,60,71,6,-999,-999,-999,-999,7,18,25,37,31,16,125,140,1963,9948,1152,607,2927,9495,1513,-999,-999,20,102,5,-999,14,118,5,299,3306,10330,562,7111,6262,2022/04/18 06:00:00+00,49256,354,927,ZCTA,534033668.230469,157686.903714804
2022/04/19 19:00:00+00,53515,53515,434,0,0,11,0,0,0,0,,,,,1.14,6410,0,5,418,0,0,16,0,0,10,0,0,0,1,0,0,0,204,228,2,65,64,58,70,53,46,31,20,16,11,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,-999,6,401,18,-999,8,387,39,-999,-999,-999,11,-999,-999,-999,11,-999,12,161,261,12,220,202,2022/04/18 06:00:00+00,2281,158,928,ZCTA,180654189.171875,83426.3095671499
2022/04/19 19:00:00+00,53516,53516,420,0,0.14,0,0,0,0,0,,,,,0.43,5262,1,4.29,400,0,0.14,20,0,0,0,0,0,0,0,0,0,0,218,201,1,40,55,70,55,52,76,47,18,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,398,10,10,7,386,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,123,281,14,261,145,2022/04/18 06:00:00+00,2268,143,929,ZCTA,400765207.4375,156159.399757987
2022/04/19 19:00:00+00,53517,53517,369,0,0.29,2,0,0,0,0,,,,,1,4388,2,3.29,360,0,0.29,9,0,0,2,0,0,0,0,0,0,0,184,185,0,51,67,37,57,46,56,41,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,5,334,17,-999,15,321,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,136,220,7,191,171,2022/04/18 06:00:00+00,1925,125,930,ZCTA,214815941.617188,128092.54007217
2022/04/19 19:00:00+00,53518,53518,301,0,0,1,0,0,0,0,,,,,0.57,2976,2,2.43,276,0,0,25,0,0,1,0,0,0,0,0,0,0,128,173,0,19,42,41,51,32,49,33,23,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,270,5,25,-999,256,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,140,137,10,238,53,2022/04/18 06:00:00+00,1393,160,931,ZCTA,382405640.667969,139091.397164028
2022/04/19 19:00:00+00,53520,53520,1622,0,0.57,8,0,0,0,0,,,,,3.14,13960,4,10.14,1458,0,0.29,164,0,0.29,8,0,0,0,0,0,0,0,753,866,3,165,238,256,246,219,220,154,80,35,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,16,1531,40,24,78,1463,81,-999,-999,-999,8,-999,-999,-999,7,-999,105,894,623,64,1257,301,2022/04/18 06:00:00+00,6510,214,932,ZCTA,591206889.921875,167152.327133509
2022/04/19 19:00:00+00,53521,53521,805,0,0.14,0,0,0,0,0,,,,,1.43,11014,0,7.71,754,0,0.14,51,0,0,0,0,0,0,0,0,0,0,414,389,2,79,144,94,134,131,113,69,32,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,8,737,35,17,55,691,59,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,335,434,30,415,360,2022/04/18 06:00:00+00,3739,226,933,ZCTA,296044699.433594,110225.456404653
2022/04/19 19:00:00+00,53522,53522,236,0,0,4,0,0,0,0,,,,,0.43,2035,0,2.29,232,0,0,4,0,0,4,0,0,0,0,0,0,0,121,115,0,7,38,29,36,42,27,39,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,223,9,-999,5,222,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,127,91,13,189,34,2022/04/18 06:00:00+00,996,84,934,ZCTA,185674321.378906,69444.7541746816
2022/04/19 19:00:00+00,53523,53523,1106,0,0.29,2,0,0,0,0,,,,,2.14,13389,1,8,1057,0,0.29,49,0,0,2,0,0,0,0,0,0,0,518,585,3,99,159,160,158,143,173,130,58,20,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,5,10,997,49,38,31,968,107,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,352,721,27,559,520,2022/04/18 06:00:00+00,5182,285,935,ZCTA,240692434.953125,113795.553700903
2022/04/19 19:00:00+00,53525,53525,1034,0,0.14,16,0,0,0,0,,,,,1.14,8422,2,5.71,858,0,0.14,176,0,0,15,0,0,0,1,0,0,0,461,533,40,65,147,151,150,138,164,115,58,34,12,-999,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,894,52,61,129,798,107,-999,-999,-999,15,-999,-999,-999,13,-999,23,276,735,52,595,387,2022/04/18 06:00:00+00,4032,208,936,ZCTA,267325838.964844,95168.6671860138
2022/04/19 19:00:00+00,53526,53526,130,0,0,0,0,0,0,0,,,,,0.43,1432,1,0.71,125,0,0,5,0,0,0,0,0,0,0,0,0,0,64,66,0,13,15,23,26,16,17,15,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,128,-999,-999,-999,121,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,50,72,4,83,43,2022/04/18 06:00:00+00,620,119,937,ZCTA,39338576.1367188,41679.0521317465
