Zipcode,Population,Median age,Under 18(%),18 to 64(%),65 and over(%),Male(%),Female(%),White(%),Black(%),Native(%),Asian(%),Islander(%),Two plus(%),Hispanic(%),Per capita income (USD),Median household income (USD),Below poverty line(%),Mean travel time to work (Minutes),Drove Alone (%),Carpooled (%),Public Transit (%),Bicycle (%),Walked (%),Other (%),Worked at home (%),Number of households,Persons per household,Married (%),Single (%),Number of housing units,Occupied housing (%),Vacant housing (%),Owner Occupied (%),Renter Occupied (%),Median housing value,Moved Since Prev Year(%),Same House Prev Year(%),No Degree(%),High School(%),Some College(%),Bachelor's(%),Post-grad(%),Foriegn Born Population(%),Europe(%),Asia(%),Africa(%),Oceania(%),Latin America(%),North America(%),Death Counts,Death Counts(Per 1000),Case Counts,Case Counts(Per 1000)
28659,21281,41.4,20.86,59.65,19.49,49.18,50.82,84.66,5.33,0.04,0.33,0.0,1.55,8.04,24676.0,44904.0,19.17,22.16,85.97,8.54,0.07,0.0,0.37,0.06,3.98,9118.0,2.29,56.24,43.76,10077.0,90.48,9.52,69.53,30.47,122700.0,5.04,94.96,20.82,29.37,36.0,9.28,4.54,4.48,8.18,3.46,3.67,0.0,82.69,1.99,30.0,1.409708190404586,1781.0,83.68967623701894
28655,55375,43.6,18.35,62.34,19.3,50.12,49.88,77.26,8.84,0.4,2.93,0.16,1.68,7.84,24226.0,42283.0,20.64,23.22,85.68,8.73,0.5,0.0,0.39,0.89,3.43,21523.0,2.46,52.09,47.91,24871.0,86.54,13.46,74.15,25.85,125000.0,11.24,88.76,17.7,30.64,34.94,10.45,6.27,5.61,7.09,24.93,5.6,0.1,60.26,2.03,47.0,0.8487584650112867,4995.0,90.20316027088036
28650,10652,44.1,24.26,59.36,16.38,52.14,47.86,87.17,2.99,0.6,0.84,0.0,0.29,7.37,27000.0,54470.0,11.16,26.58,88.85,7.41,0.0,0.0,0.33,0.74,2.59,4259.0,2.5,61.2,38.8,4649.0,91.61,8.39,78.52,21.48,145000.0,5.55,94.45,13.15,42.17,28.82,12.23,3.64,2.95,14.01,28.66,0.0,0.0,54.46,2.87,13.0,1.220428088621855,1186.0,111.34059331580924
28645,46972,45.7,19.21,60.34,20.46,48.99,51.01,84.98,6.17,0.32,0.31,0.17,1.71,6.23,23206.0,42690.0,14.55,26.49,83.25,8.96,0.07,0.05,1.16,0.1,4.05,18785.0,2.45,52.01,47.99,21696.0,86.58,13.42,72.15,27.85,113400.0,11.87,88.13,18.9,34.36,32.11,10.75,3.88,2.99,21.57,9.96,0.0,0.0,68.47,0.0,28.0,0.5960998041386357,4367.0,92.97028016690795
28642,5467,43.5,19.13,59.54,21.33,48.6,51.4,84.38,8.29,0.0,0.49,0.0,3.27,3.38,26248.0,42863.0,18.14,26.74,83.99,15.11,0.0,0.0,0.62,0.18,0.29,2387.0,2.29,54.28,45.72,2700.0,88.41,11.59,69.25,30.75,105300.0,11.61,88.39,12.91,35.12,42.75,7.8,1.42,1.23,25.37,0.0,0.0,0.0,74.63,0.0,5.0,0.9145783793671116,457.0,83.59246387415402
28640,4718,48.3,18.46,53.45,28.08,47.9,52.1,90.65,1.1,0.45,0.0,0.0,2.35,5.45,22109.0,41014.0,16.41,15.33,76.41,11.01,0.0,0.0,5.97,0.1,6.51,1992.0,2.23,57.6,42.4,2767.0,71.99,28.01,71.64,28.36,164000.0,5.79,94.21,14.32,35.93,33.44,12.03,4.28,5.38,13.39,9.45,0.0,0.0,76.38,0.79,15.0,3.17931326833404,427.0,90.50445103857568
28638,12454,39.6,23.26,62.08,14.65,50.71,49.29,91.56,0.34,0.08,0.31,0.0,1.76,5.29,22663.0,50741.0,16.61,22.29,76.19,17.88,0.0,0.0,0.2,0.66,3.63,4720.0,2.64,50.77,49.23,5366.0,87.96,12.04,72.1,27.9,131400.0,15.49,84.51,17.87,34.08,33.86,9.36,4.83,2.67,3.01,11.75,0.0,0.0,82.53,2.71,3.0,0.2408864621808254,1177.0,94.5077886622772
28636,4217,41.1,22.12,59.33,18.54,51.01,48.99,83.92,2.68,0.0,0.0,0.0,1.73,11.67,22802.0,44661.0,26.45,31.1,75.19,12.66,0.0,0.0,0.0,8.12,4.03,1651.0,2.54,57.28,42.72,2131.0,77.48,22.52,71.47,28.53,113300.0,7.51,92.49,23.58,33.42,32.25,8.96,1.79,6.24,0.0,0.0,0.0,0.0,100.0,0.0,8.0,1.8970832345269149,472.0,111.92791083708798
28630,19987,45.0,21.27,57.07,21.65,48.9,51.1,88.76,2.38,0.13,0.89,0.0,3.15,4.69,27277.0,53787.0,12.66,25.65,86.26,7.03,0.0,0.0,0.06,2.07,4.58,8074.0,2.46,57.57,42.43,9342.0,86.43,13.57,73.88,26.12,148700.0,12.75,87.25,18.78,31.3,32.82,11.16,5.94,2.26,6.21,39.47,0.0,0.0,52.99,1.33,8.0,0.4002601691099214,2015.0,100.81553009456148
28625,40127,40.7,21.22,60.61,18.17,49.38,50.62,74.1,12.98,0.13,3.27,0.0,2.05,7.41,28786.0,52641.0,10.52,24.56,82.21,11.3,0.0,0.0,1.39,0.06,4.55,15867.0,2.51,54.53,45.47,17285.0,91.8,8.2,74.54,25.46,153400.0,13.7,86.3,11.99,34.62,35.0,12.86,5.53,5.95,9.26,36.87,0.8,0.0,52.53,0.54,56.0,1.395569068208438,3072.0,76.55693174172004
28621,9583,43.0,19.97,60.8,19.23,51.14,48.86,78.85,4.33,0.05,0.97,0.0,0.38,15.22,24878.0,50031.0,16.01,24.42,78.54,16.26,0.42,0.0,0.6,0.2,3.14,3829.0,2.44,58.17,41.83,4466.0,85.74,14.26,67.85,32.15,127300.0,6.74,93.26,20.34,29.83,34.96,11.37,3.5,6.42,5.37,10.89,0.0,0.0,83.74,0.0,26.0,2.7131378482729835,972.0,101.42961494312846
28613,22728,40.0,22.98,58.67,18.35,48.79,51.21,71.41,3.83,0.28,8.72,0.0,2.13,13.62,27017.0,52624.0,11.58,20.2,87.33,7.46,0.01,0.0,0.16,2.56,2.49,8888.0,2.54,51.28,48.72,9691.0,91.71,8.29,72.45,27.55,144200.0,12.4,87.6,15.24,34.4,31.87,14.23,4.26,10.45,4.17,33.96,0.0,0.0,61.87,0.0,40.0,1.7599436818021823,2498.0,109.90848292854628
28612,12274,43.2,22.23,59.87,17.9,48.42,51.58,85.97,1.43,0.34,7.58,0.0,0.52,4.08,26038.0,43417.0,15.88,23.6,86.8,8.19,0.04,0.0,0.45,0.08,3.32,4851.0,2.53,55.91,44.09,5594.0,86.72,13.28,79.01,20.99,106700.0,12.23,87.77,22.34,33.36,30.9,9.13,4.27,5.35,0.0,64.38,0.0,0.0,33.49,2.13,29.0,2.36271794036174,1213.0,98.82678833306176
28610,10904,43.1,24.28,61.2,14.52,52.31,47.69,78.82,8.76,0.64,5.26,0.0,1.94,3.58,26305.0,62539.0,11.29,21.98,83.11,8.4,0.0,0.0,0.32,0.99,6.01,4135.0,2.64,59.78,40.22,4731.0,87.4,12.6,73.45,26.55,125600.0,10.05,89.95,16.23,37.16,30.88,11.24,4.49,2.77,12.91,66.89,0.99,0.0,17.22,1.99,9.0,0.8253851797505503,924.0,84.7395451210565
28609,5858,43.0,17.77,62.77,19.46,54.49,45.51,90.08,5.84,0.03,0.0,0.0,0.51,3.53,29880.0,59531.0,10.5,31.69,89.09,5.04,0.0,0.0,1.0,1.97,2.9,2495.0,2.35,58.98,41.02,2847.0,87.64,12.36,81.52,18.48,168500.0,7.85,92.15,23.2,28.59,34.64,9.07,4.49,3.43,23.88,0.0,0.0,0.0,67.66,8.46,6.0,1.0242403550699897,488.0,83.30488221235917
28602,29467,38.6,23.56,59.15,17.29,49.38,50.62,69.01,13.47,0.2,6.25,0.0,2.61,8.41,24523.0,47015.0,16.57,21.26,81.81,9.67,0.37,0.27,1.58,0.05,5.05,11560.0,2.52,50.57,49.43,12563.0,92.02,7.98,66.08,33.92,136800.0,11.28,88.72,14.23,32.29,35.76,12.89,4.83,6.65,18.67,19.34,5.31,0.0,56.22,0.46,63.0,2.137984864424611,2877.0,97.63464214205722
28590,25648,36.3,25.99,61.21,12.79,48.3,51.7,59.07,29.61,0.01,4.09,0.0,3.07,4.06,34798.0,69489.0,10.08,22.2,79.19,13.3,0.62,0.0,0.47,0.09,5.29,10225.0,2.5,56.6,43.4,10795.0,94.72,5.28,74.64,25.36,169300.0,14.6,85.4,5.95,19.12,29.72,27.79,17.41,5.49,10.51,50.14,3.34,0.0,33.03,2.98,13.0,0.506862133499688,2181.0,85.03587024329383
28580,13084,40.8,18.08,65.65,16.27,58.34,41.66,46.16,35.49,0.6,0.08,0.06,4.46,13.08,18186.0,40463.0,23.38,26.31,83.05,15.07,0.07,0.0,0.29,0.06,1.27,4173.0,2.54,40.71,59.29,4737.0,88.09,11.91,66.62,33.38,88300.0,20.17,79.83,23.73,30.73,36.4,7.09,2.04,6.53,0.47,0.47,2.11,0.0,96.96,0.0,27.0,2.063589116478141,955.0,72.98991134209722
28574,19020,29.4,29.94,60.97,9.09,54.36,45.64,75.53,10.66,0.39,0.88,0.21,5.79,6.41,21310.0,48806.0,10.17,31.56,86.17,5.68,0.0,0.25,1.45,0.13,1.37,6531.0,2.91,64.59,35.41,7671.0,85.14,14.86,64.37,35.63,146400.0,15.87,84.13,8.96,32.88,42.3,11.47,4.39,1.26,13.75,28.75,0.0,0.0,57.5,0.0,13.0,0.6834910620399579,1350.0,70.97791798107255
28573,1719,49.9,19.66,58.06,22.28,45.72,54.28,55.09,33.22,0.0,0.0,0.0,2.97,8.73,24581.0,43490.0,16.32,20.67,87.91,4.19,0.0,0.0,0.0,4.96,2.95,757.0,2.17,49.0,51.0,980.0,77.24,22.76,73.32,26.68,150200.0,9.27,90.73,11.76,29.12,34.23,19.22,5.68,1.57,0.0,11.11,0.0,0.0,88.89,0.0,13.0,7.562536358347876,188.0,109.36591041303085
28572,7418,36.6,25.28,55.59,19.13,49.73,50.27,74.48,7.81,0.34,0.13,0.0,1.7,15.54,24160.0,52333.0,15.24,32.12,82.11,11.37,0.0,0.0,0.63,2.57,3.32,2722.0,2.73,61.66,38.34,3225.0,84.4,15.6,67.27,32.73,87700.0,10.27,89.73,18.84,39.15,32.91,4.25,4.85,5.81,2.32,2.32,0.0,0.0,95.36,0.0,6.0,0.8088433540037746,510.0,68.75168509032085
28538,2135,47.0,14.0,66.42,19.58,46.28,53.72,55.18,31.52,0.0,1.73,0.0,0.52,11.05,25390.0,45405.0,18.74,30.44,93.12,4.7,0.0,0.0,1.05,0.0,1.13,973.0,2.19,42.29,57.71,1091.0,89.18,10.82,52.52,47.48,73400.0,16.57,83.43,23.44,35.09,22.91,10.2,8.36,6.98,0.0,24.83,0.0,0.0,75.17,0.0,2.0,0.936768149882904,304.0,142.38875878220142
28529,1979,46.7,12.83,58.51,28.65,51.14,48.86,89.03,5.91,0.2,0.0,0.0,1.67,2.98,27408.0,50395.0,18.48,24.8,89.78,4.13,0.23,0.0,1.72,0.2,2.76,896.0,2.11,56.11,43.89,1176.0,76.19,23.81,77.79,22.21,101700.0,6.02,93.98,17.67,34.75,34.02,9.3,4.25,1.16,8.7,13.04,0.0,0.0,78.26,0.0,1.0,0.5053057099545225,216.0,109.14603335017686
28527,1032,60.6,20.25,39.83,39.92,47.67,52.33,84.88,5.81,0.0,0.0,0.0,0.0,9.3,24955.0,37022.0,16.18,17.08,74.52,12.9,0.0,0.0,0.0,0.0,12.58,519.0,1.99,59.68,40.32,519.0,100.0,0.0,76.3,23.7,181000.0,17.64,82.36,20.48,38.19,35.05,5.03,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.937984496124031,85.0,82.3643410852713
28521,2258,44.2,16.39,63.37,20.24,49.56,50.44,87.16,3.14,0.0,0.0,0.0,0.0,9.7,23079.0,49357.0,15.99,27.19,79.05,16.39,0.0,0.0,4.01,0.55,0.0,852.0,2.64,52.04,47.96,1238.0,68.82,31.18,78.76,21.24,144500.0,12.4,87.6,21.04,38.67,31.79,4.31,4.18,2.21,0.0,0.0,0.0,0.0,100.0,0.0,8.0,3.5429583702391496,175.0,77.5022143489814
28518,9442,35.6,25.22,60.23,14.55,47.29,52.71,59.62,16.01,0.37,0.0,0.0,4.24,19.76,22819.0,53052.0,15.14,34.68,86.63,7.75,0.0,0.0,1.0,1.62,3.0,3333.0,2.83,53.67,46.33,4093.0,81.43,18.57,78.31,21.69,99800.0,17.28,82.72,13.82,29.01,37.89,14.13,5.16,9.74,1.74,0.0,0.0,0.0,98.26,0.0,10.0,1.0590976488032195,667.0,70.64181317517475
28508,2605,36.3,22.96,70.36,6.68,52.86,47.14,36.62,6.95,0.0,1.84,0.0,1.42,53.17,22308.0,55357.0,10.06,25.74,66.26,25.79,0.0,0.96,0.0,0.0,6.99,850.0,3.06,52.43,47.57,930.0,91.4,8.6,69.29,30.71,64700.0,3.83,96.17,35.08,25.26,30.56,5.58,3.51,32.94,0.0,5.59,0.0,0.0,94.41,0.0,5.0,1.919385796545105,242.0,92.89827255278313
28504,20665,44.5,21.27,57.01,21.71,47.73,52.27,58.75,31.67,0.05,0.61,0.17,4.71,4.04,26274.0,46138.0,17.16,21.44,85.69,11.24,0.0,0.0,0.4,0.35,2.31,8958.0,2.23,48.79,51.21,9716.0,92.2,7.8,60.2,39.8,108000.0,9.39,90.61,15.52,27.75,39.05,12.03,5.64,3.31,38.83,3.94,0.0,0.0,57.23,0.0,38.0,1.8388579724171303,1770.0,85.65206871521896
28480,2592,46.6,11.19,67.75,21.06,61.54,38.46,95.87,0.19,0.23,0.0,0.0,1.66,2.04,69688.0,104972.0,7.2,16.18,82.59,3.75,0.0,1.03,1.62,0.44,10.58,1191.0,2.1,45.72,54.28,2754.0,43.25,56.75,74.14,25.86,859400.0,19.95,80.05,1.89,13.34,16.2,49.3,19.28,2.31,26.67,20.0,0.0,8.33,0.0,45.0,0.0,0.0,215.0,82.94753086419752
28472,18673,40.1,23.17,58.81,18.02,48.66,51.34,55.73,36.24,2.09,0.85,0.05,2.18,2.6,21185.0,36064.0,22.27,25.96,89.34,8.6,0.0,0.09,0.2,0.26,1.27,7192.0,2.46,45.7,54.3,8529.0,84.32,15.68,63.77,36.23,96800.0,10.08,89.92,12.54,37.22,35.21,9.67,5.36,2.56,7.74,27.2,4.18,0.0,60.88,0.0,40.0,2.142130348631714,1588.0,85.04257484067905
28466,9172,45.8,20.3,54.44,25.26,48.38,51.62,71.84,16.63,0.96,0.0,0.0,0.75,9.82,26640.0,51362.0,11.51,24.18,85.94,10.49,0.0,0.0,1.09,0.0,2.47,3880.0,2.34,58.86,41.14,4588.0,84.57,15.43,77.78,22.22,116600.0,12.32,87.68,18.43,24.54,33.34,17.29,6.39,6.61,12.87,6.44,0.0,0.0,76.9,3.8,28.0,3.0527692978630614,889.0,96.9254252071522
28464,2827,42.4,27.27,46.98,25.75,38.13,61.87,35.73,52.03,0.0,0.0,0.0,1.59,10.65,12718.0,23098.0,41.78,19.68,84.18,11.04,0.0,0.0,0.0,0.0,4.78,1003.0,2.81,41.25,58.75,1041.0,96.35,3.65,64.91,35.09,106500.0,10.23,89.77,41.41,26.8,22.94,7.89,0.95,3.93,35.14,0.0,0.0,0.0,64.86,0.0,3.0,1.0611956137247966,226.0,79.94340290060134
28460,10831,31.3,22.49,61.68,15.82,54.03,45.97,77.53,1.14,0.0,2.62,0.0,4.75,13.97,35238.0,65316.0,10.81,24.93,82.49,2.6,0.0,0.0,3.83,1.33,9.74,4687.0,2.26,62.87,37.13,7870.0,59.56,40.44,71.54,28.46,215300.0,25.99,74.01,6.07,21.82,36.8,24.91,10.4,2.39,30.89,30.12,13.9,0.0,25.1,0.0,1.0,0.0923275782476225,811.0,74.87766595882191
28458,6357,40.2,27.12,55.26,17.62,46.91,53.09,41.48,40.16,0.31,0.16,0.0,6.37,10.95,19046.0,41183.0,15.85,22.69,78.02,16.52,0.0,0.0,0.89,0.57,1.82,2216.0,2.84,48.51,51.49,2737.0,80.96,19.04,72.11,27.89,99000.0,8.37,91.63,13.14,31.31,35.71,14.67,5.17,5.1,0.0,3.09,0.62,0.0,96.3,0.0,10.0,1.5730690577316344,570.0,89.66493629070315
28456,3797,42.8,16.99,66.05,16.96,46.12,53.88,43.93,48.96,1.9,0.0,0.0,2.08,3.13,19743.0,36756.0,22.82,28.36,85.8,6.29,0.0,0.0,3.57,0.0,4.34,1561.0,2.43,39.93,60.07,2056.0,75.92,24.08,82.19,17.81,116600.0,8.48,91.52,12.2,37.05,39.78,9.07,1.9,2.16,41.46,0.0,0.0,0.0,58.54,0.0,3.0,0.7900974453515934,305.0,80.32657361074533
28455,2698,33.6,31.69,48.93,19.38,39.96,60.04,64.05,6.15,1.93,0.0,0.0,0.78,27.09,30007.0,50083.0,17.01,30.42,77.56,20.25,0.0,0.0,0.0,0.0,2.19,983.0,2.74,54.04,45.96,1154.0,85.18,14.82,79.04,20.96,104900.0,13.76,86.24,15.65,29.68,35.0,14.55,5.13,2.71,58.9,0.0,0.0,0.0,41.1,0.0,2.0,0.7412898443291327,151.0,55.96738324684952
28452,723,46.0,21.99,59.34,18.67,49.38,50.62,67.5,32.23,0.0,0.0,0.0,0.28,0.0,14494.0,26719.0,40.39,25.37,87.82,12.18,0.0,0.0,0.0,0.0,0.0,271.0,2.67,65.53,34.47,309.0,87.7,12.3,67.53,32.47,86100.0,23.93,76.07,20.34,48.48,31.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.7662517289073305,51.0,70.53941908713693
28444,2352,44.8,21.3,64.07,14.63,58.04,41.96,51.28,42.09,0.64,0.0,0.0,0.17,5.82,41231.0,52154.0,9.32,20.94,70.8,21.29,0.0,0.0,2.2,3.83,1.88,1053.0,2.23,53.55,46.45,1471.0,71.58,28.42,81.1,18.9,117400.0,18.72,81.28,14.61,28.2,43.77,10.94,2.48,1.19,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,200.0,85.03401360544217
28441,3352,30.1,32.52,51.34,16.14,46.42,53.58,42.84,32.25,0.78,0.0,0.0,1.28,22.85,18334.0,31908.0,39.11,34.3,96.04,2.02,0.0,0.0,0.0,0.0,1.94,1154.0,2.9,43.73,56.27,1415.0,81.55,18.45,66.12,33.88,75900.0,16.77,83.23,21.51,30.36,36.83,9.4,1.9,7.67,0.39,0.0,0.0,0.0,99.61,0.0,4.0,1.1933174224343677,274.0,81.74224343675418
28438,1654,55.1,14.87,47.28,37.85,48.61,51.39,84.76,10.52,4.59,0.0,0.0,0.0,0.12,19998.0,42679.0,19.08,38.45,83.47,12.32,0.0,0.0,4.2,0.0,0.0,701.0,2.36,58.43,41.57,818.0,85.7,14.3,88.02,11.98,86400.0,2.24,97.76,15.56,58.98,19.31,3.35,2.79,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3.0,1.8137847642079807,130.0,78.59733978234583
28431,7093,44.3,20.89,61.5,17.61,52.29,47.71,61.37,31.96,2.27,0.83,0.0,0.75,2.82,23886.0,29375.0,32.04,33.72,88.06,5.55,0.0,0.73,2.64,0.77,2.26,3210.0,2.21,47.14,52.86,3761.0,85.35,14.65,69.5,30.5,79700.0,9.56,90.44,18.13,39.01,32.45,7.75,2.66,5.08,0.0,0.0,0.0,0.0,93.61,6.39,16.0,2.2557451008036096,585.0,82.47568024813195
28430,2250,37.3,25.91,62.0,12.09,43.91,56.09,75.69,17.11,0.13,0.0,0.0,0.0,7.07,24748.0,62974.0,13.38,34.32,90.37,8.67,0.0,0.0,0.87,0.0,0.1,919.0,2.44,47.05,52.95,1198.0,76.71,23.29,67.46,32.54,91100.0,5.56,94.44,8.71,30.21,42.53,13.73,4.82,1.16,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.888888888888889,168.0,74.66666666666667
28425,11433,43.9,20.51,59.21,20.28,50.21,49.79,56.7,30.51,0.58,0.12,0.17,3.53,8.32,22492.0,54303.0,18.84,31.29,81.28,11.56,0.24,0.0,1.21,0.08,4.64,4138.0,2.52,46.52,53.48,4905.0,84.36,15.64,70.61,29.39,145300.0,18.22,81.78,15.63,28.08,33.56,13.28,9.45,4.22,16.98,6.42,0.0,0.0,76.6,0.0,14.0,1.2245254963701566,1048.0,91.66448001399458
28393,2012,48.2,19.73,51.34,28.93,45.87,54.13,52.63,31.81,0.05,0.89,0.0,5.02,9.59,27435.0,43636.0,17.45,24.27,75.74,20.91,0.0,0.0,0.0,0.0,3.35,728.0,2.76,54.79,45.21,796.0,91.46,8.54,75.14,24.86,64500.0,10.96,89.04,6.57,51.33,30.51,4.49,7.09,6.31,0.0,12.6,0.0,0.0,87.4,0.0,3.0,1.4910536779324055,204.0,101.39165009940358
28392,1555,56.1,12.8,50.03,37.17,49.0,51.0,60.77,38.65,0.0,0.0,0.0,0.06,0.51,37468.0,32654.0,35.79,32.24,81.64,12.3,0.0,0.0,0.0,2.62,3.44,685.0,2.25,46.58,53.42,743.0,92.19,7.81,84.38,15.62,97900.0,1.61,98.39,17.73,49.85,26.14,4.55,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6430868167202572,132.0,84.88745980707397
28385,2012,47.5,16.8,63.12,20.08,54.22,45.78,49.35,29.47,10.64,0.0,0.0,2.34,8.2,26082.0,57174.0,19.53,31.43,86.9,10.29,0.0,0.0,0.73,0.0,2.08,824.0,2.43,54.27,45.73,1213.0,67.93,32.07,81.8,18.2,100900.0,4.24,95.76,21.19,36.56,22.19,13.11,6.95,4.52,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.9940357852882704,274.0,136.18290258449304
28384,10831,40.0,24.75,59.97,15.28,50.51,49.49,36.59,18.83,13.51,0.37,0.0,1.48,28.59,20889.0,33382.0,26.94,25.11,81.2,13.41,0.55,0.0,1.46,0.63,3.19,3831.0,2.83,44.05,55.95,4527.0,84.63,15.37,69.15,30.85,70300.0,8.21,91.79,26.78,36.47,26.8,5.65,4.3,12.09,1.3,1.6,0.0,0.0,97.1,0.0,12.0,1.1079309389714709,1167.0,107.74628381497553
28383,7651,40.1,22.52,60.37,17.11,45.51,54.49,11.71,23.68,62.21,0.17,0.0,1.48,0.75,16941.0,32174.0,30.93,28.03,93.57,2.1,0.58,0.0,0.08,0.45,3.22,2870.0,2.66,41.91,58.09,3289.0,87.26,12.74,78.08,21.92,65300.0,4.32,95.68,20.99,36.37,30.63,8.56,3.44,1.36,60.58,25.0,2.88,0.0,11.54,0.0,7.0,0.9149130832570906,747.0,97.63429617043523
28379,25663,41.3,23.52,57.09,19.39,47.32,52.68,59.44,30.96,1.2,0.62,0.0,1.11,6.67,23158.0,41429.0,22.85,26.98,89.98,7.22,0.0,0.0,0.3,0.45,2.05,10836.0,2.34,49.23,50.77,12863.0,84.24,15.76,66.57,33.43,94200.0,12.61,87.39,12.77,29.92,35.72,13.49,8.1,2.91,9.36,20.19,0.0,0.0,70.45,0.0,48.0,1.8703970697112573,1987.0,77.42664536492227
28377,12831,34.4,25.72,59.89,14.39,49.01,50.99,15.72,23.13,42.97,0.62,0.0,2.91,14.64,16720.0,32452.0,31.91,29.87,79.01,14.23,0.0,0.13,1.97,1.86,2.79,4477.0,2.86,42.43,57.57,5341.0,83.82,16.18,66.85,33.15,70500.0,7.91,92.09,25.04,31.45,27.09,12.78,3.64,6.41,1.46,3.53,0.0,0.0,95.01,0.0,23.0,1.7925337074273244,1274.0,99.29078014184398
28369,2488,43.4,25.24,59.45,15.31,53.5,46.5,44.01,34.69,14.07,2.49,0.0,0.0,4.74,20966.0,34149.0,26.82,25.23,90.8,5.54,0.0,0.0,1.11,0.0,2.55,926.0,2.68,47.12,52.88,1109.0,83.5,16.5,73.76,26.24,67300.0,2.81,97.19,25.6,40.12,25.66,5.9,2.71,2.37,0.0,13.56,0.0,0.0,86.44,0.0,4.0,1.607717041800643,182.0,73.15112540192926
28366,5003,42.4,23.77,55.97,20.27,47.11,52.89,61.76,16.27,3.14,1.12,0.0,1.48,16.23,26335.0,45121.0,18.01,33.52,82.38,14.78,0.0,0.0,0.0,0.0,2.84,2041.0,2.45,48.08,51.92,2637.0,77.4,22.6,78.64,21.36,84900.0,5.02,94.98,18.42,38.76,27.26,11.67,3.89,7.72,0.0,3.37,0.0,0.0,96.63,0.0,6.0,1.199280431740955,502.0,100.3397961223266
28365,15872,41.8,20.46,58.21,21.33,49.71,50.29,58.28,22.26,0.0,0.64,0.0,4.26,14.2,27733.0,47808.0,19.73,26.7,77.92,17.43,0.0,0.42,1.95,0.36,2.12,6278.0,2.44,46.13,53.87,7417.0,84.64,15.36,73.73,26.27,94300.0,11.76,88.24,19.33,34.91,29.21,12.57,3.98,11.03,6.4,5.83,0.0,0.0,87.77,0.0,34.0,2.142137096774193,1427.0,89.90675403225806
28364,14221,38.2,22.16,63.13,14.71,49.01,50.99,7.66,19.04,70.09,0.59,0.07,1.65,0.42,18911.0,34441.0,24.83,27.27,88.56,5.96,0.97,0.0,0.61,0.48,2.18,5046.0,2.81,40.78,59.22,5970.0,84.52,15.48,75.92,24.08,68800.0,6.46,93.54,25.16,32.53,30.43,7.75,4.13,0.75,17.92,38.68,0.0,0.0,43.4,0.0,12.0,0.8438225159974685,1382.0,97.18022642570848
28363,1623,22.8,26.86,61.31,11.83,53.54,46.46,61.18,23.41,1.48,3.82,0.0,8.32,1.79,21763.0,43600.0,11.58,18.84,64.96,15.69,0.0,0.0,12.77,0.0,6.57,490.0,2.74,28.97,71.03,539.0,90.91,9.09,61.02,38.98,92700.0,15.24,84.76,11.86,40.55,36.51,9.26,1.83,0.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.6161429451632779,103.0,63.462723351817615
28358,39102,36.2,27.0,57.63,15.36,46.96,53.04,38.95,32.3,18.23,0.83,0.0,2.05,7.31,21373.0,39857.0,26.06,21.93,87.54,8.51,0.28,0.0,0.32,0.33,2.43,13713.0,2.74,42.24,57.76,16283.0,84.22,15.78,57.45,42.55,91000.0,9.5,90.5,19.61,31.75,32.75,9.45,6.44,4.28,10.17,16.75,7.36,0.0,64.11,1.61,62.0,1.5855966446729068,3772.0,96.46565393074523
28352,24677,39.2,22.6,59.72,17.68,50.21,49.79,40.28,41.85,11.2,0.93,0.0,2.31,3.16,21003.0,33579.0,30.07,22.09,80.74,12.58,0.05,0.1,1.68,0.26,4.23,9015.0,2.5,37.69,62.31,10608.0,84.98,15.02,56.08,43.92,94400.0,16.67,83.33,18.62,33.31,31.34,10.25,6.49,2.6,15.73,31.31,11.06,2.02,34.58,5.3,55.0,2.2287960449001094,2361.0,95.6761356728938
28349,3541,46.4,18.53,62.21,19.26,48.77,51.23,49.56,26.94,0.0,0.79,0.0,3.81,18.89,21697.0,39888.0,27.02,49.86,93.16,1.48,0.0,0.0,0.13,0.0,5.23,1314.0,2.61,53.6,46.4,1572.0,83.59,16.41,65.91,34.09,110900.0,22.56,77.44,16.39,30.45,36.17,9.81,7.18,6.86,0.0,6.58,0.0,0.0,93.42,0.0,13.0,3.671279299632873,338.0,95.45326179045468
28345,11484,41.3,20.76,62.04,17.2,48.53,51.47,52.46,37.62,6.12,0.64,0.0,0.54,2.61,20443.0,34091.0,24.3,22.04,91.05,6.11,0.87,0.0,0.37,0.52,1.08,4756.0,2.39,41.02,58.98,5787.0,82.18,17.82,60.34,39.66,82900.0,13.24,86.76,20.3,32.42,36.0,8.9,2.37,1.12,0.0,51.94,0.0,0.0,48.06,0.0,19.0,1.654475792406827,1061.0,92.3894113549286
